siret,lng,lat,siren,RH,NAF,Activité,Groupe
41968381800027,4.891404,45.704704,419683818,225,29.10Z,construction de véhicules automobiles,Fabrication de matériels de transport
80047648300022,4.7166824,45.975464,800476483,0,29.10Z,construction de véhicules automobiles,Fabrication de matériels de transport
50354007200017,4.9458685,45.749912,503540072,2,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
49346632000014,4.832019,45.730732,493466320,0,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
33380168600044,4.912872,45.67867,333801686,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
81344100300015,4.935866,45.75647,813441003,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
95650936800034,4.866708,45.80555,956509368,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
95650716400021,4.9365177,45.747158,956507164,75,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
95650562200012,4.8783135,45.7139,956505622,2,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96950498400036,4.775024,45.675438,969504984,75,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
74986659600010,4.973497,45.7326,749866596,0,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
32697976200035,4.7089562,45.7063,326979762,8,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96850460500054,4.8717365,45.806355,968504605,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
44479428300028,5.0307603,45.771637,444794283,35,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
33447167900053,4.723404,46.017006,334471679,35,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
83440521900025,4.977515,45.724705,834405219,8,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
39072248600029,4.4298525,45.909294,390722486,35,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
35117408100031,4.481166,46.036034,351174081,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
53502120800017,4.6413903,45.81496,535021208,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
43974250300022,4.8533893,45.673187,439742503,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
31205606200028,4.9314504,45.752506,312056062,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
67378029200029,4.71553,45.962475,673780292,8,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
81323790600025,4.934387,45.68274,813237906,4,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
82810389500037,4.952563,45.68116,828103895,8,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
42017081300018,4.9844155,45.66715,420170813,8,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
48774397300033,4.817349,45.691322,487743973,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
33430467200010,4.8404875,45.72482,334304672,4,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
50963499400040,4.9231935,45.656075,509634994,35,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
74986659600028,4.960777,45.73372,749866596,4,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
52188796800027,4.9052005,45.784428,521887968,8,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
30919119500028,4.9156337,45.67521,309191195,35,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96450560600027,4.8734527,45.765205,964505606,2,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
42118745100016,4.918476,45.69755,421187451,35,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
31017450300030,4.918476,45.69755,310174503,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
50483440900022,4.9246397,45.650776,504834409,15,25.50B,"découpage, emboutissage",Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
43799321500023,4.8697734,45.805298,437993215,2,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
75352943700034,4.906767,45.729404,753529437,4,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
43278099700024,4.324933,45.972775,432780997,8,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
49409793400017,4.8675,45.72047,494097934,4,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
39939617500024,4.935366,45.752815,399396175,2,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
42119910000072,5.0070276,45.65803,421199100,35,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
53037310900012,4.862913,45.70143,530373109,0,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
42230119200015,4.547754,45.87483,422301192,8,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
49094840300020,4.7759953,45.897858,490948403,35,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
44168302600039,4.724385,45.874073,441683026,2,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
44354247700015,4.7402706,45.98495,443542477,8,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
39318890900021,4.7987776,45.77263,393188909,35,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
96650286600041,4.899276,45.693565,966502866,75,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
95751276700022,4.6837664,45.819023,957512767,35,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
38183377100029,4.680097,45.74447,381833771,8,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
35170997700026,4.544303,45.865807,351709977,15,17.29Z,fabrication d’autres articles en papier ou en carton,"Travail du bois, industries du papier et imprimerie"
41027953300021,4.8672934,45.804684,410279533,350,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
50518175000025,4.7256737,45.874054,505181750,8,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
85403606800013,4.8646317,45.759636,854036068,2,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
31622259500035,5.0209727,45.77118,316222595,225,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
33775176200036,4.9628325,45.676487,337751762,35,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
30230406800133,4.8698807,45.73515,302304068,225,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
42395290200074,4.806205,45.855762,423952902,2,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
41034894000033,4.76295,45.694595,410348940,35,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
32697976200019,4.766572,45.705135,326979762,225,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
35081109700020,4.8428144,45.729248,350811097,350,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
32037769000047,4.7135367,45.96414,320377690,35,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
33348708000090,4.929071,45.67113,333487080,150,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
41027953300047,4.901564,45.784077,410279533,35,28.14Z,fabrication d’autres articles de robinetterie,Fabrication de machines et équipements n.c.a.
95751871500033,4.870144,45.80454,957518715,4,13.10Z,préparation de fibres textiles et filature,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
54378011800047,4.7216706,46.009953,543780118,15,13.10Z,préparation de fibres textiles et filature,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
72688002400013,4.3220077,46.10303,726880024,0,13.10Z,préparation de fibres textiles et filature,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
40134601000010,4.333322,46.12523,401346010,8,13.10Z,préparation de fibres textiles et filature,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
53872618300014,4.3255215,45.974808,538726183,15,13.10Z,préparation de fibres textiles et filature,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
37933317200037,4.8237705,45.778366,379333172,8,13.10Z,préparation de fibres textiles et filature,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
78412446300059,4.8664474,45.804867,784124463,15,32.20Z,fabrication d’instruments de musique,Autres industries manufacturières : réparation et installation de machines et d’équipements
80140072200022,4.8323035,45.758503,801400722,4,32.20Z,fabrication d’instruments de musique,Autres industries manufacturières : réparation et installation de machines et d’équipements
44053502900027,4.8319583,45.769367,440535029,2,32.20Z,fabrication d’instruments de musique,Autres industries manufacturières : réparation et installation de machines et d’équipements
80438948400010,4.837811,45.771885,804389484,2,32.20Z,fabrication d’instruments de musique,Autres industries manufacturières : réparation et installation de machines et d’équipements
39128020300020,4.7704754,45.710377,391280203,35,32.20Z,fabrication d’instruments de musique,Autres industries manufacturières : réparation et installation de machines et d’équipements
44058330000015,4.634205,45.65925,440583300,8,32.20Z,fabrication d’instruments de musique,Autres industries manufacturières : réparation et installation de machines et d’équipements
38317948800010,4.8353333,45.76302,383179488,2,32.20Z,fabrication d’instruments de musique,Autres industries manufacturières : réparation et installation de machines et d’équipements
49406605300013,4.835054,45.768745,494066053,2,32.20Z,fabrication d’instruments de musique,Autres industries manufacturières : réparation et installation de machines et d’équipements
53066194100027,4.8685236,45.805588,530661941,0,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
41467693200026,4.782243,45.67507,414676932,4,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
44023386400014,4.882027,45.711597,440233864,225,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
49155592600014,4.9328213,45.683113,491555926,4,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
53926837500034,4.8118577,45.689384,539268375,2,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
82087055800021,4.715694,46.058975,820870558,8,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
51857331600032,4.6663938,45.727478,518573316,15,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
52339472400166,4.9313936,45.751534,523394724,4,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
53340685600013,4.8104057,45.786804,533406856,35,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
44168087300029,4.9271,45.646954,441680873,0,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
38132942400026,4.9934855,45.71773,381329424,8,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
49125129400030,4.9700747,45.66722,491251294,35,28.12Z,fabrication d’équipements hydrauliques et pneumatiques,Fabrication de machines et équipements n.c.a.
35051087100014,4.848717,45.882004,350510871,150,28.30Z,fabrication de machines agricoles et forestières,Fabrication de machines et équipements n.c.a.
32348681100017,4.4904304,45.757614,323486811,2,28.30Z,fabrication de machines agricoles et forestières,Fabrication de machines et équipements n.c.a.
77965877200024,4.726946,46.014915,779658772,150,28.30Z,fabrication de machines agricoles et forestières,Fabrication de machines et équipements n.c.a.
32221367900077,4.72752,46.010006,322213679,15,28.30Z,fabrication de machines agricoles et forestières,Fabrication de machines et équipements n.c.a.
77972816100018,4.6488185,46.07039,779728161,15,28.30Z,fabrication de machines agricoles et forestières,Fabrication de machines et équipements n.c.a.
33431686600030,5.019676,45.766544,334316866,75,28.30Z,fabrication de machines agricoles et forestières,Fabrication de machines et équipements n.c.a.
55208131729280,4.8613853,45.772312,552081317,2,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844208896,4.8883996,45.815346,444608442,35,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844208888,4.800162,45.771053,444608442,75,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131773312,4.8616447,45.764748,552081317,350,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131773577,4.8615575,45.768906,552081317,350,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131777255,4.8616447,45.764748,552081317,15,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844212971,4.8594103,45.75514,444608442,150,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844213904,4.859586,45.75332,444608442,15,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131788617,4.860001,45.752243,552081317,0,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844212203,4.860001,45.752243,444608442,75,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844208904,4.600971,45.801205,444608442,150,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844208821,4.8605976,45.772358,444608442,75,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
78974076800021,4.821344,45.75218,789740768,2,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
80304610100041,4.8633685,45.768543,803046101,0,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844208854,4.862856,45.76794,444608442,15,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844207252,4.9428577,45.75159,444608442,75,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131762729,4.9154105,45.766113,552081317,35,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844212385,4.7621193,45.58529,444608442,35,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844209068,4.7927732,45.722153,444608442,35,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131748769,4.8552704,45.758385,552081317,0,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131766308,4.855992,45.758156,552081317,2,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131783303,4.8552704,45.758385,552081317,4,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131765979,4.866111,45.75904,552081317,2,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844212419,4.866111,45.75904,444608442,0,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844213425,4.8892927,45.719208,444608442,15,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131740642,4.852866,45.758907,552081317,350,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131735238,4.851788,45.75961,552081317,35,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131788179,4.8515835,45.76026,552081317,75,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131783329,4.851788,45.75961,552081317,2,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844207203,4.3162394,46.03381,444608442,8,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
44460844207211,4.7235417,45.990425,444608442,75,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
55208131714829,4.869528,45.762215,552081317,75,35.13Z,distribution d’électricité,"Production et distribution d’électricité, de gaz et d’eau : gestion des déchets"
62203708300251,4.844527,45.69188,622037083,150,20.14Z,fabrication d’autres produits chimiques organiques de base,Industrie chimique
62203708300186,4.8614216,45.765976,622037083,750,20.14Z,fabrication d’autres produits chimiques organiques de base,Industrie chimique
38958690000018,4.9626966,45.717125,389586900,150,20.14Z,fabrication d’autres produits chimiques organiques de base,Industrie chimique
30801801900049,4.708017,46.094994,308018019,15,20.14Z,fabrication d’autres produits chimiques organiques de base,Industrie chimique
95550921100012,4.8613153,45.733917,955509211,150,20.14Z,fabrication d’autres produits chimiques organiques de base,Industrie chimique
62203708300194,4.846461,45.70731,622037083,350,20.14Z,fabrication d’autres produits chimiques organiques de base,Industrie chimique
38787957000035,4.879631,45.782528,387879570,2,28.11Z,"fabrication de moteurs et turbines, à l’exception des moteurs d’avion et de véhicules",Fabrication de machines et équipements n.c.a.
34800714700054,4.969192,45.73123,348007147,8,28.11Z,"fabrication de moteurs et turbines, à l’exception des moteurs d’avion et de véhicules",Fabrication de machines et équipements n.c.a.
41267067100012,4.8690305,45.720844,412670671,150,28.11Z,"fabrication de moteurs et turbines, à l’exception des moteurs d’avion et de véhicules",Fabrication de machines et équipements n.c.a.
41267067100020,4.941648,45.75436,412670671,35,28.11Z,"fabrication de moteurs et turbines, à l’exception des moteurs d’avion et de véhicules",Fabrication de machines et équipements n.c.a.
41771301300015,4.8269534,45.759796,417713013,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44456572500017,4.7937584,45.6956,444565725,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
47841509400018,4.8550196,45.631897,478415094,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80774516100016,4.725734,45.74717,807745161,15,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48147408800012,4.8797283,45.767525,481474088,15,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44144219100058,4.7766414,45.76172,441442191,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
47780009800022,4.8567157,45.80898,477800098,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
47780009800014,4.8738737,45.82316,477800098,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53298784900017,4.720845,45.74712,532987849,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
43252418900011,4.745531,45.712296,432524189,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82002856100018,4.8953366,45.7612,820028561,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48091769900013,4.8568773,45.76925,480917699,35,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
87803364600018,4.857627,45.76962,878033646,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
43864848700058,4.888987,45.731396,438648487,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75059815300013,4.661486,45.76857,750598153,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83267034300017,4.8734245,45.76391,832670343,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82040045500011,4.856757,45.763763,820400455,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
50060437600011,4.844376,45.763508,500604376,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79804545600018,4.842721,45.763523,798045456,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48091769900021,4.850732,45.76276,480917699,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
43864848700025,4.850732,45.76276,438648487,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49912550800022,4.844264,45.75472,499125508,15,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49347396100016,4.8433623,45.768456,493473961,15,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81293690400018,4.755663,45.747894,812936904,0,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82057710400012,4.8429623,45.7567,820577104,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49912550800030,4.822591,45.745045,499125508,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82002459400013,4.8677454,45.746387,820024594,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48091769900039,4.855498,45.76972,480917699,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80063362000029,4.8322363,45.77643,800633620,15,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
39820549200018,4.832329,45.77743,398205492,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48159548600012,4.856248,45.78964,481595486,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44255515700019,4.808435,45.773808,442555157,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80353658000035,4.658404,45.738155,803536580,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44144219100017,4.8329363,45.775948,441442191,15,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80468657400018,4.883386,45.70008,804686574,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48343063300022,4.804743,45.736366,483430633,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82142956000013,4.8307104,45.769268,821429560,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44208523900014,4.8307104,45.769268,442085239,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82248663500011,4.781421,45.764263,822486635,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80389760200014,4.8342576,45.777805,803897602,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80862352400028,4.8411536,45.759834,808623524,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
43864848700033,4.8320575,45.762283,438648487,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
34959527200023,4.8892865,45.815323,349595272,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82877423200015,4.9356604,45.691494,828774232,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81454076100016,4.868933,45.768368,814540761,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
37911293100017,5.0349855,45.69179,379112931,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
45313644200010,4.332655,45.972736,453136442,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
42430140600015,4.843226,45.765957,424301406,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53740752000023,4.6148267,45.83156,537407520,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80231020100016,4.8401856,45.75438,802310201,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
43755281300010,4.7547364,45.673668,437552813,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80063362000011,4.8332267,45.762783,800633620,35,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80067251100022,4.832407,45.754326,800672511,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
33883648900017,4.815771,45.756985,338836489,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80035923400013,4.8408175,45.816597,800359234,8,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81489123000017,4.834792,45.757526,814891230,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
43887650000028,4.779771,45.80522,438876500,15,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84188649200013,5.002113,45.76728,841886492,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
78879749600015,4.8298225,45.75889,788797496,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48368344700039,4.764264,45.73633,483683447,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79187686500019,4.8967423,45.76853,791876865,0,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
40394016600016,4.8662863,45.772587,403940166,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53740752000049,4.6125793,45.831738,537407520,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82167270600016,4.8263373,45.751244,821672706,4,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82200494100016,4.84206,45.75209,822004941,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75290504200012,4.312311,46.03163,752905042,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81150376200015,4.8673053,45.771236,811503762,2,10.71D,pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
